TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2025-04-04,2025-04-04,FO,NSE,STF,57234,,HINDCOPPER,,2025-05-29,2025-05-29,,,HINDCOPPER25MAYFUT,224.72,224.88,203.59,205.79,206.59,227.69,204.25,205.79,3471500,1915950,1380,763481165.0,886,F1,2650,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73366,,HINDCOPPER,,2025-04-24,2025-04-24,,,HINDCOPPER25APRFUT,225.0,225.0,201.9,204.45,204.97,226.02,204.25,204.45,44294750,2212750,7756,4283126100.0,6341,F1,2650,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56955,,HINDCOPPER,,2025-06-26,2025-06-26,,,HINDCOPPER25JUNFUT,226.78,226.78,204.9,207.82,207.8,228.68,204.25,207.82,288850,166950,99,55265140.5,84,F1,2650,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73478,,KPITTECH,,2025-04-24,2025-04-24,,,KPITTECH25APRFUT,1185.15,1189.95,1111.0,1132.5,1141.5,1203.6,1134.0,1132.5,2716400,140400,4200,1916239000.0,3623,F1,400,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57377,,KPITTECH,,2025-05-29,2025-05-29,,,KPITTECH25MAYFUT,1180.15,1180.15,1102.95,1124.65,1135.1,1192.25,1134.0,1124.65,158000,37600,321,145268780.0,289,F1,400,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57034,,KPITTECH,,2025-06-26,2025-06-26,,,KPITTECH25JUNFUT,1182.9,1182.9,1104.9,1119.0,1125.1,1182.9,1134.0,1119.0,26400,6400,29,13138220.0,28,F1,400,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73483,,LT,,2025-04-24,2025-04-24,,,LT25APRFUT,3416.7,3416.7,3240.95,3262.9,3261.0,3426.5,3260.15,3262.9,13014600,33300,20904,10317114982.5,17875,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57043,,LT,,2025-06-26,2025-06-26,,,LT25JUNFUT,3400.0,3401.45,3275.0,3292.1,3294.6,3456.1,3260.15,3292.1,43650,13800,207,103131847.5,191,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57424,,LT,,2025-05-29,2025-05-29,,,LT25MAYFUT,3424.9,3424.9,3264.0,3284.9,3283.0,3448.9,3260.15,3284.9,545700,287850,2848,1408266375.0,2206,F1,150,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57473,,NMDC,,2025-05-29,2025-05-29,,,NMDC25MAYFUT,70.55,70.56,65.33,65.72,66.0,71.25,65.02,65.72,8950500,1593000,415,377314335.0,391,F1,13500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57069,,NMDC,,2025-06-26,2025-06-26,,,NMDC25JUNFUT,70.8,70.8,65.9,66.22,66.43,71.63,65.02,66.22,1228500,621000,69,62956035.0,67,F1,13500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73508,,NMDC,,2025-04-24,2025-04-24,,,NMDC25APRFUT,70.1,70.24,64.9,65.23,65.59,70.79,65.02,65.23,219915000,-67500,5596,5054604120.0,4756,F1,13500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57074,,OIL,,2025-06-26,2025-06-26,,,OIL25JUNFUT,376.9,376.9,358.9,360.0,360.0,389.75,357.75,363.1,20425,17200,18,7088980.0,18,F1,1075,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57478,,OIL,,2025-05-29,2025-05-29,,,OIL25MAYFUT,380.0,380.2,357.5,361.25,363.55,389.5,357.75,361.25,303150,74175,240,94477342.5,228,F1,1075,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73513,,OIL,,2025-04-24,2025-04-24,,,OIL25APRFUT,387.1,387.1,354.8,358.3,359.0,387.1,357.75,358.3,14914550,535350,5913,2318239058.75,4670,F1,1075,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73523,,PHOENIXLTD,,2025-04-24,2025-04-24,,,PHOENIXLTD25APRFUT,1636.85,1636.85,1562.15,1586.75,1584.5,1636.55,1580.2,1586.75,1555400,49000,1041,580046880.0,956,F1,350,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57493,,PHOENIXLTD,,2025-05-29,2025-05-29,,,PHOENIXLTD25MAYFUT,1615.0,1615.0,1576.2,1594.25,1594.25,1642.0,1580.2,1594.25,18900,1750,11,6158530.0,11,F1,350,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57085,,PHOENIXLTD,,2025-06-26,2025-06-26,,,PHOENIXLTD25JUNFUT,0.0,0.0,0.0,1691.2,0.0,1691.2,1580.2,1603.75,0,0,0,0.0,0,F1,350,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57495,,PIIND,,2025-05-29,2025-05-29,,,PIIND25MAYFUT,3463.8,3463.8,3323.9,3348.6,3349.05,3481.1,3315.5,3348.6,49875,19125,265,111903156.25,258,F1,125,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73525,,PIIND,,2025-04-24,2025-04-24,,,PIIND25APRFUT,3445.0,3449.0,3304.0,3327.4,3335.45,3462.35,3315.5,3327.4,1468000,56375,2905,1216442362.5,2692,F1,125,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57087,,PIIND,,2025-06-26,2025-06-26,,,PIIND25JUNFUT,3450.0,3450.0,3450.0,3450.0,3450.0,3491.5,3315.5,3364.85,875,250,2,862500.0,2,F1,125,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57222,,TATACHEM,,2025-06-26,2025-06-26,,,TATACHEM25JUNFUT,841.0,842.0,815.0,820.3,820.3,855.95,812.4,820.3,47850,17600,34,15468392.5,34,F1,550,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73577,,TATACHEM,,2025-04-24,2025-04-24,,,TATACHEM25APRFUT,852.5,853.95,811.0,815.2,817.75,853.7,812.4,815.2,7081250,-50600,2977,1350036655.0,2503,F1,550,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57526,,TATACHEM,,2025-05-29,2025-05-29,,,TATACHEM25MAYFUT,856.6,858.1,816.1,820.1,821.9,858.35,812.4,820.1,272800,26400,186,85120447.5,179,F1,550,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73579,,TATACONSUM,,2025-04-24,2025-04-24,,,TATACONSUM25APRFUT,1067.05,1096.95,1066.95,1088.9,1088.85,1073.15,1087.85,1088.9,17969136,-534432,12556,6227113678.8,10532,F1,456,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57224,,TATACONSUM,,2025-06-26,2025-06-26,,,TATACONSUM25JUNFUT,1075.6,1098.1,1074.75,1089.45,1091.2,1075.6,1087.85,1089.45,19608,3648,41,20384727.6,40,F1,456,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57530,,TATACONSUM,,2025-05-29,2025-05-29,,,TATACONSUM25MAYFUT,1071.05,1097.8,1069.0,1091.7,1091.0,1074.45,1087.85,1091.7,392160,54264,543,269912510.4,505,F1,456,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73687,,WIPRO,,2025-04-24,2025-04-24,,,WIPRO25APRFUT,253.5,253.5,245.05,246.6,247.2,255.4,246.3,246.6,75126000,-2298000,7865,5846855550.0,7110,F1,3000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57562,,WIPRO,,2025-05-29,2025-05-29,,,WIPRO25MAYFUT,251.7,252.5,245.1,246.65,246.8,255.25,246.3,246.65,5280000,705000,875,650157150.0,830,F1,3000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57276,,WIPRO,,2025-06-26,2025-06-26,,,WIPRO25JUNFUT,252.0,252.0,245.1,246.9,247.1,255.45,246.3,246.9,741000,81000,130,96752550.0,117,F1,3000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57564,,ZOMATO,,2025-05-29,2025-05-29,,,ZOMATO25MAYFUT,210.0,212.8,206.57,211.04,210.8,211.47,210.55,211.04,6380000,2306000,1849,778332500.0,1171,F1,2000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73693,,ZOMATO,,2025-04-24,2025-04-24,,,ZOMATO25APRFUT,210.55,212.5,205.61,210.03,209.28,210.62,210.55,210.05,202756000,-844000,23695,9922699460.0,17858,F1,2000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57278,,ZOMATO,,2025-06-26,2025-06-26,,,ZOMATO25JUNFUT,211.84,213.75,207.81,212.41,212.27,212.53,210.55,212.41,220000,16000,42,17742640.0,39,F1,2000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56787,,AARTIIND,,2025-06-26,2025-06-26,,,AARTIIND25JUNFUT,404.35,404.35,378.0,381.15,381.85,403.6,374.05,381.15,94000,53000,83,31988000.0,80,F1,1000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,54454,,AARTIIND,,2025-04-24,2025-04-24,,,AARTIIND25APRFUT,399.5,401.5,372.55,375.2,376.55,399.25,374.05,375.2,16699000,219000,5880,2243065900.0,4992,F1,1000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57135,,AARTIIND,,2025-05-29,2025-05-29,,,AARTIIND25MAYFUT,402.75,402.95,375.2,377.7,378.25,401.95,374.05,377.7,842000,167000,451,173630250.0,434,F1,1000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56834,,BHARATFORG,,2025-06-26,2025-06-26,,,BHARATFORG25JUNFUT,1053.0,1055.15,1020.6,1019.2,1020.6,1106.0,1026.0,1019.2,35000,22000,88,45084350.0,71,F1,500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57167,,BHARATFORG,,2025-05-29,2025-05-29,,,BHARATFORG25MAYFUT,1090.0,1090.0,1008.55,1021.4,1022.25,1110.55,1026.0,1021.4,397000,131000,1193,613402300.0,1080,F1,500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,69094,,BHARATFORG,,2025-04-24,2025-04-24,,,BHARATFORG25APRFUT,1100.0,1100.0,1011.25,1025.45,1025.95,1113.95,1026.0,1025.45,14275000,697000,16123,8335811325.0,13709,F1,500,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56863,,CROMPTON,,2025-06-26,2025-06-26,,,CROMPTON25JUNFUT,332.75,334.7,332.75,334.7,334.7,341.3,329.3,334.2,32400,3600,5,2999790.0,5,F1,1800,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57188,,CROMPTON,,2025-05-29,2025-05-29,,,CROMPTON25MAYFUT,334.0,334.4,328.55,332.2,332.75,339.2,329.3,332.2,680400,352800,342,204202530.0,170,F1,1800,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73281,,CROMPTON,,2025-04-24,2025-04-24,,,CROMPTON25APRFUT,337.95,337.95,326.65,330.25,330.35,337.05,329.3,330.25,32898600,280800,2529,1502661510.0,1984,F1,1800,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57281,,INDUSTOWER,,2025-05-29,2025-05-29,,,INDUSTOWER25MAYFUT,364.7,370.55,359.85,362.95,362.6,361.6,360.5,362.95,804100,-30600,221,136986340.0,214,F1,1700,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56994,,INDUSTOWER,,2025-06-26,2025-06-26,,,INDUSTOWER25JUNFUT,368.0,373.0,363.6,367.15,367.15,363.85,360.5,365.85,61200,8500,34,21286465.0,29,F1,1700,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73433,,INDUSTOWER,,2025-04-24,2025-04-24,,,INDUSTOWER25APRFUT,360.9,368.55,357.05,360.85,360.6,359.35,360.5,360.85,76511900,-2094400,9648,5947347235.0,7836,F1,1700,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57079,,PATANJALI,,2025-06-26,2025-06-26,,,PATANJALI25JUNFUT,1877.15,1877.15,1857.7,1857.7,1857.7,1877.15,1850.4,1857.7,600,-300,3,1683600.0,2,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57484,,PATANJALI,,2025-04-24,2025-04-24,,,PATANJALI25APRFUT,1878.15,1884.0,1849.8,1857.55,1858.65,1887.95,1850.4,1857.55,2135100,188700,3071,1719162195.0,2715,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57485,,PATANJALI,,2025-05-29,2025-05-29,,,PATANJALI25MAYFUT,1878.95,1878.95,1854.0,1856.65,1856.85,1888.55,1850.4,1856.65,9900,900,21,11743785.0,20,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73571,,SOLARINDS,,2025-04-24,2025-04-24,,,SOLARINDS25APRFUT,11329.1,11329.1,10957.0,11019.6,11012.95,11346.35,10987.05,11019.6,342300,-5325,1317,1092938932.5,1089,F1,75,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57122,,SOLARINDS,,2025-06-26,2025-06-26,,,SOLARINDS25JUNFUT,11200.0,11200.0,11099.15,11099.15,11099.15,11430.0,10987.05,11150.65,2175,600,8,6682751.25,7,F1,75,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57520,,SOLARINDS,,2025-05-29,2025-05-29,,,SOLARINDS25MAYFUT,11385.7,11385.7,11014.15,11076.2,11092.3,11397.1,10987.05,11076.2,14175,150,67,55992551.25,64,F1,75,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57238,,TATAMOTORS,,2025-06-26,2025-06-26,,,TATAMOTORS25JUNFUT,651.8,653.65,616.0,621.1,622.4,662.0,613.85,621.1,807400,367400,1367,472457562.5,1173,F1,550,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57532,,TATAMOTORS,,2025-05-29,2025-05-29,,,TATAMOTORS25MAYFUT,652.65,653.0,614.75,618.65,620.7,660.2,613.85,618.65,5651800,1909600,6935,2379759332.5,4768,F1,550,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73620,,TATAMOTORS,,2025-04-24,2025-04-24,,,TATAMOTORS25APRFUT,650.75,650.75,610.4,615.25,616.6,655.55,613.85,615.25,72004350,2112000,54407,18593940145.0,45430,F1,550,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73625,,TATAPOWER,,2025-04-24,2025-04-24,,,TATAPOWER25APRFUT,385.1,388.8,367.4,369.4,370.0,386.25,368.95,369.4,62402400,-2215350,11547,5872483327.5,8529,F1,1350,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57239,,TATAPOWER,,2025-06-26,2025-06-26,,,TATAPOWER25JUNFUT,390.9,392.5,371.8,373.6,373.7,390.2,368.95,373.6,267300,93150,129,66220605.0,128,F1,1350,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57533,,TATAPOWER,,2025-05-29,2025-05-29,,,TATAPOWER25MAYFUT,388.45,390.85,369.95,371.8,372.0,388.7,368.95,371.8,2822850,1084050,1842,936870907.5,933,F1,1350,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57253,,TITAGARH,,2025-06-26,2025-06-26,,,TITAGARH25JUNFUT,800.0,800.0,800.0,800.0,800.0,821.9,790.4,802.15,4375,1250,2,1000000.0,1,F1,625,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57544,,TITAGARH,,2025-04-24,2025-04-24,,,TITAGARH25APRFUT,823.8,823.8,778.05,787.1,789.0,827.25,790.4,787.1,2338750,73125,2497,1235258468.75,2165,F1,625,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57545,,TITAGARH,,2025-05-29,2025-05-29,,,TITAGARH25MAYFUT,815.1,815.1,773.6,781.5,783.75,823.05,790.4,781.5,152500,30000,186,91522093.75,176,F1,625,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57561,,VOLTAS,,2025-05-29,2025-05-29,,,VOLTAS25MAYFUT,1350.0,1353.6,1295.5,1303.25,1308.45,1359.55,1298.1,1303.25,554100,56400,746,294623655.0,701,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73686,,VOLTAS,,2025-04-24,2025-04-24,,,VOLTAS25APRFUT,1349.0,1354.65,1292.65,1300.8,1305.2,1356.4,1298.1,1300.8,10764600,-134400,9542,3754110090.0,8162,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57275,,VOLTAS,,2025-06-26,2025-06-26,,,VOLTAS25JUNFUT,1346.0,1354.55,1293.3,1306.05,1307.15,1360.5,1298.1,1306.05,83400,13200,80,31634670.0,77,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56810,,APOLLOHOSP,,2025-06-26,2025-06-26,,,APOLLOHOSP25JUNFUT,6732.0,6811.0,6711.0,6811.0,6811.0,6782.2,6714.65,6811.0,1625,125,11,9283643.75,11,F1,125,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,65554,,APOLLOHOSP,,2025-04-24,2025-04-24,,,APOLLOHOSP25APRFUT,6721.3,6747.95,6609.0,6733.45,6745.0,6703.8,6714.65,6733.45,2118375,25750,3784,3162443275.0,3258,F1,125,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57148,,APOLLOHOSP,,2025-05-29,2025-05-29,,,APOLLOHOSP25MAYFUT,6747.0,6793.9,6651.8,6771.2,6793.9,6746.4,6714.65,6771.2,30000,9375,195,164178512.5,185,F1,125,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,69093,,BERGEPAINT,,2025-04-24,2025-04-24,,,BERGEPAINT25APRFUT,520.2,528.3,508.5,514.15,515.5,513.2,512.1,514.15,7135920,72600,1802,1222600302.0,1640,F1,1320,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57190,,CYIENT,,2025-05-29,2025-05-29,,,CYIENT25MAYFUT,1216.7,1221.3,1157.45,1170.2,1177.95,1228.95,1158.85,1170.2,45900,2400,166,58748040.0,161,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73283,,CYIENT,,2025-04-24,2025-04-24,,,CYIENT25APRFUT,1218.05,1219.0,1149.0,1162.45,1169.05,1220.55,1158.85,1162.45,3242700,-97500,3620,1274632290.0,2985,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56865,,CYIENT,,2025-06-26,2025-06-26,,,CYIENT25JUNFUT,1207.8,1207.8,1160.0,1162.75,1164.1,1224.0,1158.85,1162.75,11700,7800,30,10566570.0,29,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73287,,DELHIVERY,,2025-04-24,2025-04-24,,,DELHIVERY25APRFUT,264.5,264.5,249.8,259.55,261.3,264.45,258.8,259.55,14033050,2386625,6326,2479046862.5,5137,F1,1525,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56904,,DELHIVERY,,2025-06-26,2025-06-26,,,DELHIVERY25JUNFUT,257.65,258.1,251.75,252.8,252.8,264.85,258.8,262.65,47275,10675,13,5077716.25,13,F1,1525,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57194,,DELHIVERY,,2025-05-29,2025-05-29,,,DELHIVERY25MAYFUT,262.4,262.4,250.75,259.7,261.45,264.7,258.8,259.7,446825,3050,213,83314486.25,208,F1,1525,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57196,,DIXON,,2025-05-29,2025-05-29,,,DIXON25MAYFUT,13503.65,13568.1,13119.85,13207.15,13229.0,13586.2,13136.95,13207.15,46200,1600,407,270027807.5,384,F1,50,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56906,,DIXON,,2025-06-26,2025-06-26,,,DIXON25JUNFUT,13590.0,13590.0,13193.95,13288.45,13303.4,13661.7,13136.95,13288.45,6200,900,62,41252102.5,57,F1,50,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73303,,DIXON,,2025-04-24,2025-04-24,,,DIXON25APRFUT,13501.3,13506.4,13052.5,13148.25,13155.9,13525.5,13136.95,13148.25,1484500,18600,8333,5492339057.5,6943,F1,50,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73324,,GLENMARK,,2025-04-24,2025-04-24,,,GLENMARK25APRFUT,1544.85,1546.0,1469.3,1501.35,1504.75,1548.35,1499.85,1501.35,4618250,-308100,6744,3282239723.75,5407,F1,325,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56926,,GLENMARK,,2025-06-26,2025-06-26,,,GLENMARK25JUNFUT,1515.8,1515.8,1494.45,1512.9,1513.9,1545.4,1499.85,1512.9,3575,2925,9,4420471.25,9,F1,325,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57209,,GLENMARK,,2025-05-29,2025-05-29,,,GLENMARK25MAYFUT,1552.0,1553.6,1479.25,1509.9,1514.05,1556.9,1499.85,1509.9,64350,-4550,382,187761892.5,371,F1,325,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57236,,HINDUNILVR,,2025-05-29,2025-05-29,,,HINDUNILVR25MAYFUT,2255.55,2286.7,2241.55,2263.25,2259.7,2262.6,2244.55,2263.25,468600,82800,569,386024160.0,547,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56957,,HINDUNILVR,,2025-06-26,2025-06-26,,,HINDUNILVR25JUNFUT,2242.0,2277.85,2242.0,2254.1,2254.0,2257.0,2244.55,2254.1,84900,2100,95,64389360.0,93,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73370,,HINDUNILVR,,2025-04-24,2025-04-24,,,HINDUNILVR25APRFUT,2231.1,2273.0,2225.0,2247.95,2247.25,2249.1,2244.55,2247.95,15997800,-213600,7812,5272040820.0,6798,F1,300,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57237,,HUDCO,,2025-05-29,2025-05-29,,,HUDCO25MAYFUT,209.65,209.65,200.02,203.14,204.5,210.12,203.5,203.14,974850,55775,345,170177551.75,331,F1,2425,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56967,,HUDCO,,2025-06-26,2025-06-26,,,HUDCO25JUNFUT,209.0,209.0,200.84,203.89,204.45,210.5,203.5,203.89,155200,16975,37,18223947.75,30,F1,2425,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73371,,HUDCO,,2025-04-24,2025-04-24,,,HUDCO25APRFUT,209.48,210.21,200.12,203.52,204.18,209.86,203.5,203.52,17418775,-1185825,3362,1660932430.75,2782,F1,2425,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57242,,ICICIPRULI,,2025-05-29,2025-05-29,,,ICICIPRULI25MAYFUT,561.05,566.0,558.75,561.45,560.3,569.6,556.8,561.45,150750,6750,59,24894187.5,59,F1,750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73396,,ICICIPRULI,,2025-04-24,2025-04-24,,,ICICIPRULI25APRFUT,564.2,567.65,553.6,557.65,556.8,565.6,556.8,557.65,16260000,35250,2892,1212881662.5,2556,F1,750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56970,,ICICIPRULI,,2025-06-26,2025-06-26,,,ICICIPRULI25JUNFUT,564.5,565.45,564.0,565.1,564.0,574.2,556.8,565.1,7500,750,5,2118637.5,4,F1,750,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56971,,IDEA,,2025-06-26,2025-06-26,,,IDEA25JUNFUT,8.3,8.32,7.99,8.05,8.09,8.36,7.91,8.05,18640000,2280000,229,74052800.0,201,F1,40000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57243,,IDEA,,2025-05-29,2025-05-29,,,IDEA25MAYFUT,8.23,8.26,7.94,8.0,8.03,8.3,7.91,8.0,172600000,11400000,953,306611200.0,802,F1,40000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73397,,IDEA,,2025-04-24,2025-04-24,,,IDEA25APRFUT,8.18,8.2,7.86,7.94,7.96,8.24,7.91,7.94,3538880000,-17200000,10895,3479233600.0,7075,F1,40000,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57451,,MRF,,2025-05-29,2025-05-29,,,MRF25MAYFUT,115472.5,115839.45,113406.4,114091.35,114185.0,115839.45,113236.9,114091.35,685,30,97,55455630.5,92,F1,5,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73498,,MRF,,2025-04-24,2025-04-24,,,MRF25APRFUT,115000.0,115445.0,112890.5,113364.85,113456.1,115166.05,113236.9,113364.85,69090,360,1034,587397462.75,944,F1,5,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57467,,NBCC,,2025-05-29,2025-05-29,,,NBCC25MAYFUT,85.73,86.4,82.35,83.43,83.66,85.31,82.73,83.43,1432600,98600,158,77272588.0,146,F1,5800,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57065,,NBCC,,2025-06-26,2025-06-26,,,NBCC25JUNFUT,85.0,85.0,84.05,84.05,84.05,85.8,82.73,84.05,162400,11600,2,980490.0,2,F1,5800,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73504,,NBCC,,2025-04-24,2025-04-24,,,NBCC25APRFUT,84.65,85.9,81.71,82.77,83.1,84.8,82.73,82.77,29678600,-243600,2633,1275077800.0,1931,F1,5800,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57093,,POLYCAB,,2025-06-26,2025-06-26,,,POLYCAB25JUNFUT,5250.0,5250.0,5055.0,5119.75,5113.75,5280.0,5040.6,5119.75,10500,7000,89,56996587.5,81,F1,125,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57498,,POLYCAB,,2025-05-29,2025-05-29,,,POLYCAB25MAYFUT,5216.4,5222.65,5027.45,5087.1,5094.7,5251.95,5040.6,5087.1,88125,-375,280,178361268.75,224,F1,125,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,73528,,POLYCAB,,2025-04-24,2025-04-24,,,POLYCAB25APRFUT,5193.2,5210.45,4998.0,5058.05,5060.05,5228.0,5040.6,5058.05,2483375,63000,7335,4643114387.5,5471,F1,125,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57138,,ABFRL,,2025-05-29,2025-05-29,,,ABFRL25MAYFUT,265.5,265.5,256.8,260.1,260.8,265.85,258.3,260.1,1107600,33800,217,147233970.0,156,F1,2600,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56794,,ABFRL,,2025-06-26,2025-06-26,,,ABFRL25JUNFUT,265.0,266.0,258.05,260.85,260.85,266.15,258.3,260.85,78000,28600,18,12252370.0,18,F1,2600,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,54457,,ABFRL,,2025-04-24,2025-04-24,,,ABFRL25APRFUT,263.4,265.05,255.6,258.6,260.15,265.05,258.3,258.6,51724400,-834600,3344,2259996180.0,2644,F1,2600,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57144,,ALKEM,,2025-05-29,2025-05-29,,,ALKEM25MAYFUT,4867.7,4883.0,4727.05,4797.55,4801.55,4951.9,4828.5,4797.55,12200,2500,132,63487950.0,125,F1,100,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57246,,ALKEM,,2025-04-24,2025-04-24,,,ALKEM25APRFUT,4902.6,4913.15,4724.65,4807.1,4805.75,4942.6,4828.5,4807.1,845700,10400,1666,800120595.0,1530,F1,100,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,56806,,ALKEM,,2025-06-26,2025-06-26,,,ALKEM25JUNFUT,4801.8,4820.15,4801.8,4807.45,4811.6,5008.0,4828.5,4807.45,1000,700,8,3846910.0,7,F1,100,,,,,
2025-04-04,2025-04-04,FO,NSE,STF,57150,,ASHOKLEY,,2025-05-29,2025-05-29,,,ASHOKLEY25MAYFUT,207.03,207.41,202.0,203.4,204.45,208.68,205.15,203.4,2585000,125000,605,309135975.0,454,F1,2500,,,,,
